suite,treatment,scenario,condition_id,seed,sample_index,phase,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,nest_x,nest_y,nest_site_count,nest_site_visits,nest_quorum_events,nest_relocations,nest_relocation_active,nest_relocation_completed,nest_relocation_transports,nest_relocation_quorum,nest_relocation_target,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_base_turn_noise,avg_exploration_drive,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,traffic_contact_pairs,traffic_cross_task_contact_pairs,mean_contact_pairs,mean_cross_task_contact_pairs,task_switches,task_switch_rate,mean_move_per_tick,mean_trail_move_per_tick,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,egg_to_larva,larva_to_pupa,pupa_to_worker,brood_climate_losses,sensing_samples,detectable_sensing_samples,gradient_aligned_turns,gradient_alignment_ratio,mean_abs_side_contrast,mean_abs_turn,mean_turn_contrast_product,food_trips,high_quality_food_trips,low_quality_food_trips,high_quality_food_collected,low_quality_food_collected,food_quality_collected,avg_collected_food_quality,food_recruitments,high_quality_food_remaining,low_quality_food_remaining,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone,queen_health_mean,queen_energy_mean,queen_hydration_mean,queen_reserve_mean,queen_states,elapsed_ms
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,101,31,simulation,7.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1222568839,lasius,4,428,120,110,80,10,26,58,45,25,85,55,12,428,1,289,94,45,3,50,13,66,0,0,0,32,69,1,0,0,88,93,0.0604,0.0495,0.153,0.192,9,1.95,2,406,56,590.071,183.889,1220,157.419,8.6117,9.6132,137,0.343,72,116,25.3,65.2,0.08,21,13,8,0,165654,88428,87913,0.994,0.1587,0.0651,0.01797,55,45,0,226,0,370,1.323,458,404,0,56,111,280,264,7.097,7.226,0,0,0,32,0,351,0,45,0,25,0,0,1,0,196,0,0,0,45,1,0,1959,678,548,0,0,4,100,96.06357999999733,96.01523999999796,240,laying eggs,1111
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,101,32,simulation,8,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2287371222,lasius,4,429,120,110,80,10,26,58,45,25,85,55,12,429,1,290,94,45,3,50,12,65,0,0,0,30,63,1,0,0,88,93,0.0596,0.0494,0.148,0.196,8,1.93,3,437,135,585.148,181.583,1287,160.875,8.6147,9.6128,119,0.335,58,105,25.3,65,0.08,21,13,9,0,169370,89886,89371,0.994,0.1583,0.0648,0.01784,56,45,0,226,0,377,1.315,466,404,0,56,112,287,264,7,7,0,0,0,101,0,283,0,45,0,79,0,0,1,0,164,0,0,0,45,1,0,1854,486,4356,0,0,2,100,96.01407999999725,96.1063199999979,240,laying eggs,1111
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,0,initial,0,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,946851228,lasius,4,420,120,110,80,10,26,58,45,25,85,55,12,420,1,286,86,48,20,42,8,70,0,0,0,70,70,0,0,0,86,85,0.0495,0.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,39,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,286,0,0,86,0,48,0,334,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,240,founding,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,1,simulation,0.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4265843145,lasius,4,420,120,110,80,10,26,58,45,25,85,55,12,420,1,286,86,48,19,43,8,70,0,0,0,51,44,0,0,0,86,87,0.0862,0.0495,0.545,0.643,26,4,20,1694,466,4908.04,2453.88,286,1144,5.3202,10.9593,0,0,22,244,25.1,66.9,0.03,1,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,372,0,48,0,0,0,0,0,0,323,0,0,0,48,0,0,0,0,357,0,0,0,100,96.03617999999992,96.09107999999993,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,2,simulation,0.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1085150727,lasius,4,420,120,110,80,10,26,58,45,25,85,55,12,420,1,286,86,48,19,41,10,70,0,0,0,35,24,0,0,0,87,89,0.0691,0.0495,0.268,0.291,14,2.44,7,641,154,2972.2,1360.4,300,600,6.409,10.1335,0,0,71,170,25.2,66,0.05,1,2,0,0,3388,1,1,1,0.1806,0.0656,0.01184,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,14,0,358,0,48,0,9,0,0,0,0,196,0,0,0,48,0,0,0,0,350,0,0,0,100,96.07235999999983,96.04607999999986,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,3,simulation,0.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1928164505,lasius,4,421,120,110,80,10,26,58,45,25,85,55,12,421,1,287,86,48,18,42,9,69,0,0,0,24,11,0,0,0,87,89,0.0621,0.0496,0.179,0.233,9,2.14,6,495,237,2156.12,968.667,394,525.333,7.0834,9.8635,0,0,56,130,25.2,65.2,0.07,2,2,1,0,7199,728,728,1,0.1603,0.0534,0.01329,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,1,107,1,264,0,48,0,85,0,0,0,0,163,0,0,0,48,1,0,0,0,3204,0,0,0,100,96.02285999999975,96.00107999999979,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,4,simulation,1,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3407960781,lasius,4,421,120,110,80,10,26,58,45,25,85,55,12,421,1,287,86,48,16,44,9,69,0,0,0,16,1,4,5,0,87,90,0.06,0.0496,0.15,0.185,8,1.94,3,404,239,1731.57,787.07,508,508,7.4687,9.9124,4,0.635,69,115,25.3,64.4,0.09,4,2,1,0,9352,2305,2305,1,0.1507,0.0531,0.0128,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,208,10,155,0,48,0,166,5,0,4,5,106,0,0,0,48,2,0,1322,494,10793,0,0,0,100,96.05903999999967,96.09215999999972,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,5,simulation,1.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3737594294,lasius,4,422,120,110,80,10,26,58,45,25,85,55,12,422,1,288,86,48,15,45,8,68,0,0,0,17,0,13,12,0,87,89,0.0548,0.0496,0.078,0.095,7,1.65,1,283,145,1449.8,664.792,562,449.6,7.7945,9.9493,21,0.523,90,84,25.3,63.7,0.11,5,2,2,0,11218,3862,3862,1,0.1597,0.059,0.0158,1,0,0,0,0,5,1,8,586,0,0,1,5,0,0.8,0,0,0,1,254,15,104,0,48,0,200,9,5,13,12,69,0,0,0,48,1,0,5756,2478,20204,0,0,0,100,96.00953999999959,96.04715999999965,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,6,simulation,1.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1249669560,lasius,4,423,120,110,80,10,26,58,45,25,85,55,12,423,1,289,86,48,15,45,7,67,0,0,0,23,8,20,18,0,87,89,0.0534,0.0496,0.062,0.099,7,1.62,2,285,135,1251.42,575.353,599,399.333,8.0478,9.8894,38,0.517,94,71,25.3,64,0.1,5,2,3,0,14233,6569,6553,0.998,0.1753,0.0685,0.02192,3,2,0,10,0,19,1.267,25,553,0,2,5,15,12,2,1.333,0,0,1,226,16,132,0,48,0,151,23,0,20,18,75,0,0,0,48,0,0,16114,6042,26075,0,0,383,100,96.0457199999995,96.00215999999958,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,7,simulation,1.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,320514723,lasius,4,424,120,110,80,10,26,58,45,25,85,55,12,424,1,289,86,49,14,44,8,66,0,0,0,31,13,28,18,0,87,89,0.0528,0.0495,0.056,0.092,6,1.58,0,254,128,1110.257,511.697,657,375.429,8.2256,9.843,65,0.55,102,71,25.3,64,0.1,6,4,4,0,18805,10849,10804,0.996,0.1785,0.0721,0.0239,7,6,0,27,0,43,1.338,52,496,0,5,12,32,27,4,2.857,0,0,0,195,11,169,0,49,0,106,23,1,28,18,90,0,0,0,49,0,0,28166,9923,26822,0,0,1653,100,96.08189999999942,96.09323999999951,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,8,simulation,2,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2184003645,lasius,4,424,120,110,80,10,26,58,45,25,85,55,12,424,1,289,86,49,14,44,8,66,0,0,0,50,16,33,16,0,87,90,0.0539,0.0495,0.072,0.108,6,1.69,0,310,136,1007.185,465.085,771,385.5,8.3462,9.811,91,0.496,99,87,25.3,64,0.1,6,4,4,0,25450,17212,17110,0.994,0.174,0.0712,0.02343,12,11,0,52,0,78,1.365,96,476,0,7,19,57,38,6,3.5,0,0,0,118,6,251,0,49,0,33,10,1,33,16,91,0,0,0,49,0,0,40711,12219,23307,0,0,2907,100,96.03239999999934,96.04823999999944,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,9,simulation,2.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2549031979,lasius,4,425,120,110,80,10,26,58,45,25,85,55,12,425,1,290,86,49,15,44,7,66,0,0,0,60,17,30,14,0,87,90,0.056,0.0496,0.103,0.16,6,1.83,0,353,117,931.213,426.56,841,373.778,8.4258,9.7711,87,0.433,81,90,25.3,64,0.1,6,4,5,0,33494,25174,25040,0.995,0.1605,0.0659,0.02036,15,13,0,63,0,100,1.336,118,476,0,9,24,75,49,6.667,4,0,0,0,65,5,306,0,49,0,9,4,1,30,14,136,0,0,0,49,0,0,48822,13395,16836,0,0,3336,100,95.61129999999925,95.9475599999994,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,10,simulation,2.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3495991585,lasius,4,425,120,110,80,10,26,58,45,25,85,55,12,425,1,290,86,49,15,44,7,66,0,0,0,81,16,24,12,0,87,91,0.0585,0.0496,0.139,0.229,8,2.04,4,459,144,878.704,398.108,881,352.4,8.4584,9.7332,103,0.433,71,108,25.3,64.1,0.1,6,4,5,0,40811,32406,32239,0.995,0.1534,0.063,0.01861,21,17,0,83,0,139,1.313,170,476,0,11,32,106,58,8.4,4.4,0,0,0,65,6,305,0,49,0,15,1,0,24,12,169,0,0,0,49,1,0,48733,13701,12149,0,0,3581,100,96.07587999999915,96.03863999999933,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,11,simulation,2.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1457611887,lasius,4,425,120,110,80,10,26,58,45,25,85,55,12,425,1,290,86,49,14,44,8,66,0,0,0,82,14,21,10,0,87,91,0.0603,0.0496,0.163,0.229,11,2.03,5,495,148,841.52,373.593,915,332.727,8.4641,9.6919,107,0.405,65,115,25.3,64,0.1,7,5,5,0,47975,39440,39242,0.995,0.149,0.061,0.01735,24,18,0,87,0,154,1.292,193,476,0,13,37,119,68,8.727,4.727,0,0,0,52,5,319,0,49,0,7,2,1,21,10,174,0,0,0,49,1,0,48496,12902,8805,0,0,3181,100,96.02637999999907,96.12971999999927,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,12,simulation,3,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1826489037,lasius,4,425,120,110,80,10,26,58,45,25,85,55,12,425,1,290,86,49,13,44,9,66,0,0,0,77,14,20,8,0,87,92,0.0583,0.0496,0.132,0.173,7,1.94,2,385,95,807.6,352.613,940,313.333,8.4811,9.6827,103,0.393,64,103,25.3,64,0.1,8,6,5,0,54769,45643,45425,0.995,0.1448,0.059,0.01634,25,18,0,87,0,160,1.278,200,476,0,15,40,125,79,8.333,5,0,0,0,37,7,332,0,49,0,3,2,0,20,8,172,0,0,0,49,0,0,48124,11869,6474,0,0,2720,100,96.06255999999898,96.0847199999992,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,13,simulation,3.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3782151072,lasius,4,425,120,110,80,10,26,58,45,25,85,55,12,425,1,290,86,49,13,43,10,66,0,0,0,89,12,17,7,0,88,92,0.059,0.0496,0.141,0.186,6,1.95,0,395,96,777.418,334.458,965,296.923,8.501,9.6698,116,0.39,67,102,25.3,64,0.1,8,7,5,0,61070,50766,50518,0.995,0.1436,0.0583,0.01584,29,20,0,98,0,186,1.267,234,472,0,16,45,147,86,8.923,4.923,0,0,0,46,5,325,0,49,0,6,2,0,17,7,175,0,0,0,49,1,0,45092,10655,5404,0,0,2956,100,96.0130599999989,96.03971999999912,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,14,simulation,3.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3992773233,lasius,4,428,120,110,80,10,26,58,45,25,85,55,12,428,1,292,86,50,13,43,7,63,0,0,0,91,13,15,6,0,88,92,0.0614,0.0494,0.178,0.247,9,2.04,7,501,141,754.96,317.991,998,285.143,8.5057,9.6728,123,0.397,69,115,25.3,64.1,0.1,8,7,8,0,66648,54841,54567,0.995,0.1429,0.0577,0.01543,31,22,0,110,0,203,1.277,252,472,0,18,49,159,96,8.857,5.143,0,0,0,36,8,334,0,50,0,5,1,0,15,6,196,0,0,0,50,1,0,43055,9514,4252,0,0,2330,100,96.04923999999882,96.13079999999906,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,15,simulation,3.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2060571218,lasius,4,428,120,110,80,10,26,58,45,25,85,55,12,428,1,292,86,50,13,43,7,63,0,0,0,102,5,11,6,0,88,92,0.0595,0.0494,0.147,0.219,10,2.05,5,475,167,734.888,305.157,1025,273.333,8.5145,9.6786,136,0.37,72,108,25.3,64,0.1,8,7,8,0,72426,58542,58228,0.995,0.1433,0.0578,0.01535,35,25,0,125,0,230,1.278,287,472,0,18,53,180,96,9.333,4.8,0,0,0,41,12,325,0,50,0,7,4,0,11,6,162,0,0,0,50,1,0,39004,8472,4035,0,0,2780,100,96.08541999999873,96.08579999999898,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,16,simulation,4,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3038446504,lasius,4,429,120,110,80,10,26,58,45,25,85,55,12,429,1,293,86,50,13,43,6,62,0,0,0,105,0,9,6,0,88,92,0.0592,0.0494,0.144,0.195,8,1.96,1,410,143,715.795,293.745,1091,272.75,8.5261,9.6722,130,0.384,65,114,25.3,63.9,0.11,8,7,9,0,79159,63088,62730,0.994,0.1455,0.0586,0.01556,37,27,0,135,0,244,1.284,305,472,0,18,55,190,96,9.25,4.5,0,0,0,28,48,303,0,50,0,17,18,4,9,6,159,0,0,0,50,0,0,34604,7733,4482,0,0,3236,100,96.03591999999865,96.04079999999891,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,17,simulation,4.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3292421827,lasius,4,429,120,110,80,10,26,58,45,25,85,55,12,429,1,293,86,50,13,43,6,62,0,0,0,100,0,11,6,0,88,92,0.0596,0.0494,0.15,0.199,11,2.01,2,439,158,698.875,286.075,1134,266.824,8.5351,9.6567,115,0.353,66,109,25.3,63.2,0.12,8,7,9,0,87219,70136,69696,0.994,0.1481,0.0596,0.01586,37,27,0,135,0,244,1.284,305,462,0,18,55,190,96,8.706,4.235,0,0,0,14,81,284,0,50,0,38,24,4,11,6,157,0,0,0,50,0,0,30704,7163,6805,0,0,4552,100,96.07209999999857,95.99579999999884,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,18,simulation,4.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2253525182,lasius,4,430,120,110,80,10,26,58,45,25,85,55,12,430,1,294,86,50,12,43,6,61,0,0,0,93,0,11,9,0,88,91,0.0571,0.0493,0.117,0.165,7,1.88,4,405,158,681.98,278.024,1148,255.111,8.5526,9.6448,107,0.358,74,96,25.3,63,0.13,9,8,10,0,96030,78393,77889,0.994,0.1509,0.0608,0.01622,37,27,0,135,0,244,1.284,305,462,0,19,56,190,100,8.222,4.222,0,0,0,11,84,285,0,50,0,38,20,7,11,9,138,0,0,0,50,0,0,28966,7151,8611,0,0,5055,100,96.02259999999849,96.08687999999877,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,19,simulation,4.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1109697689,lasius,4,430,120,110,80,10,26,58,45,25,85,55,12,430,1,294,86,50,12,42,7,61,0,0,0,99,1,12,9,0,88,91,0.056,0.0493,0.101,0.149,9,1.76,3,366,122,664.712,269.699,1158,243.789,8.5768,9.6302,117,0.355,80,92,25.3,63,0.12,9,9,10,0,104557,86424,85892,0.994,0.1514,0.061,0.01618,39,29,0,146,0,259,1.291,318,446,0,20,59,201,104,8.211,4.211,0,0,0,19,85,276,0,50,0,42,18,4,12,9,129,0,0,0,50,0,0,27514,7541,10160,0,0,4699,100,96.05877999999841,96.0418799999987,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,20,simulation,5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2722734508,lasius,4,430,120,110,80,10,26,58,45,25,85,55,12,430,1,294,86,50,13,41,8,62,0,0,0,95,0,16,9,0,88,91,0.0574,0.0493,0.122,0.157,10,1.89,3,377,121,651.06,262.132,1190,238,8.5919,9.6191,126,0.378,74,97,25.3,64,0.1,9,10,10,0,112160,93791,93232,0.994,0.151,0.0608,0.01602,40,30,0,151,0,266,1.293,327,436,0,22,62,206,114,8,4.4,0,0,0,19,67,294,0,50,0,35,8,7,16,9,165,0,0,0,50,0,0,28933,7887,10371,0,0,4125,100,95.38063999999832,95.66903999999865,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,21,simulation,5.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4221552220,lasius,4,430,120,110,80,10,26,58,45,25,85,55,12,430,1,294,86,50,12,42,8,62,0,0,0,119,0,10,11,0,88,91,0.0566,0.0493,0.11,0.136,6,1.82,0,343,128,638.181,256.143,1231,234.476,8.6077,9.6213,133,0.37,78,99,25.3,64,0.1,10,10,10,0,119595,100975,100383,0.994,0.1511,0.0609,0.01598,46,34,0,169,0,304,1.286,378,436,0,23,69,236,118,8.762,4.381,0,0,0,36,78,266,0,50,0,43,11,9,10,11,149,0,0,0,50,1,0,28586,8230,11213,0,0,4603,100,96.01657999999821,96.0322799999986,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,22,simulation,5.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3630709669,lasius,4,431,120,110,80,10,26,58,45,25,85,55,12,431,1,295,86,50,10,44,7,61,0,0,0,118,0,10,14,0,88,91,0.0558,0.0494,0.098,0.145,7,1.77,1,346,109,624.764,250.067,1272,231.273,8.6277,9.6189,122,0.333,81,86,25.3,64,0.1,12,10,11,0,127564,108756,108139,0.994,0.1504,0.0606,0.01582,47,35,0,174,0,311,1.289,387,431,0,24,71,241,123,8.545,4.364,0,0,1,17,90,273,0,50,0,49,14,8,10,14,153,0,0,0,50,0,0,26923,9148,12286,0,0,4607,100,96.05275999999813,96.12335999999853,240,resting,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,23,simulation,5.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1143290615,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,10,43,7,60,0,0,0,107,10,13,15,0,88,91,0.0564,0.0494,0.108,0.153,9,1.82,4,401,99,613.374,243.645,1325,230.435,8.6427,9.6174,122,0.338,82,81,25.3,64.1,0.1,12,11,12,0,134089,115097,114466,0.995,0.1485,0.0597,0.01544,47,35,0,174,0,311,1.289,387,419,0,28,75,241,144,8.174,4.87,0,0,0,10,52,319,0,51,0,24,3,5,13,15,175,0,0,0,51,0,0,26943,10545,11519,0,0,3402,100,96.00325999999805,96.07835999999845,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,24,simulation,6,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4162363340,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,9,44,7,60,0,0,0,104,22,12,13,0,88,92,0.0566,0.0494,0.109,0.161,9,1.83,1,377,75,602.832,236.978,1363,227.167,8.6571,9.6216,127,0.33,86,87,25.3,64,0.1,13,11,12,0,139653,120364,119728,0.995,0.1456,0.0585,0.01497,48,36,0,179,0,318,1.291,396,419,0,32,80,246,164,8,5.333,0,0,0,16,17,348,0,51,0,2,0,1,12,13,167,0,0,0,51,0,0,27422,11581,8389,0,0,2233,100,96.03943999999797,96.03335999999838,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,25,simulation,6.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,491075815,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,7,46,7,60,0,0,0,105,25,10,11,0,88,92,0.057,0.0494,0.116,0.165,7,1.87,3,374,89,594.038,231.003,1377,220.32,8.6675,9.6262,129,0.337,74,94,25.3,64,0.1,15,11,12,0,145050,125249,124607,0.995,0.1426,0.0572,0.01456,50,36,0,179,0,328,1.28,412,419,0,34,84,256,175,8,5.44,0,0,0,20,12,349,0,51,0,5,0,0,10,11,183,0,0,0,51,0,0,26803,11776,5804,0,0,1695,100,96.07561999999788,96.12443999999832,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,26,simulation,6.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,135252197,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,6,47,7,60,0,0,0,110,37,7,7,0,88,92,0.0581,0.0494,0.13,0.179,8,1.98,1,401,72,587.12,225.123,1394,214.462,8.673,9.6336,143,0.345,64,105,25.3,64,0.1,16,11,12,0,150071,128809,128155,0.995,0.1408,0.0565,0.01431,53,39,0,194,0,349,1.286,439,419,0,38,91,271,195,8.154,5.846,0,0,0,29,9,343,0,51,0,6,0,0,7,7,186,0,0,0,51,0,0,25015,10899,4158,0,0,1569,100,96.0261199999978,96.07943999999824,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,27,simulation,6.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,588356774,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,5,48,7,60,0,0,0,105,38,6,5,0,88,92,0.0581,0.0494,0.127,0.165,7,1.89,1,375,62,580.381,219.501,1415,209.63,8.679,9.6428,137,0.353,67,109,25.3,64,0.1,17,11,12,0,155222,131109,130446,0.995,0.1405,0.0563,0.01422,54,40,0,199,0,356,1.288,448,419,0,40,94,276,203,8,5.926,0,0,0,19,6,356,0,51,0,3,0,0,6,5,192,0,0,0,51,0,0,22169,9423,3058,0,0,1530,100,96.06229999999772,96.03443999999817,240,laying eggs,730
actual_biology_simulation_v1,baseline,stable_mature,baseline:stable_mature,102,28,simulation,7,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1968525993,lasius,4,432,120,110,80,10,26,58,45,25,85,55,12,432,1,295,86,51,5,47,8,60,0,0,0,94,42,6,3,0,88,92,0.0591,0.0494,0.141,0.199,9,1.96,4,438,46,574.423,214.029,1425,203.571,8.6821,9.6461,133,0.328,71,116,25.3,64,0.1,17,12,12,0,160289,132490,131823,0.995,0.1402,0.0562,0.01416,54,40,0,199,0,356,1.288,448,419,0,42,96,276,216,7.714,6,0,0,0,10,5,366,0,51,0,3,0,0,6,3,182,0,0,0,51,0,0,19221,7868,2281,0,0,1282,100,96.01279999999764,96.1255199999981,240,laying eggs,730
